id,level,kind,source,page,title,reading,status
N2-vocab-0837,N2,vocab,N2 Junbi Từ vựng,272,万一,まんいち,TITLE_IN_PDF
N2-vocab-0838,N2,vocab,N2 Junbi Từ vựng,272,めったに,,TITLE_IN_PDF
N2-vocab-0839,N2,vocab,N2 Junbi Từ vựng,273,そのうち,,TITLE_IN_PDF
N2-vocab-0840,N2,vocab,N2 Junbi Từ vựng,273,むしろ,,TITLE_IN_PDF
N2-vocab-0841,N2,vocab,N2 Junbi Từ vựng,273,かえって,,TITLE_IN_PDF
N2-vocab-0842,N2,vocab,N2 Junbi Từ vựng,274,なんだか,,TITLE_IN_PDF
N2-vocab-0843,N2,vocab,N2 Junbi Từ vựng,274,やがて,,TITLE_IN_PDF
N2-vocab-0844,N2,vocab,N2 Junbi Từ vựng,274,今に,いまに,TITLE_IN_PDF
N2-vocab-0845,N2,vocab,N2 Junbi Từ vựng,275,果たして,はたして,TITLE_IN_PDF
N2-vocab-0846,N2,vocab,N2 Junbi Từ vựng,275,ばったり,,TITLE_IN_PDF
N2-vocab-0847,N2,vocab,N2 Junbi Từ vựng,275,ひとまず,,TITLE_IN_PDF
N2-vocab-0848,N2,vocab,N2 Junbi Từ vựng,275,しばしば,,TITLE_IN_PDF
N2-vocab-0849,N2,vocab,N2 Junbi Từ vựng,275,しーんと,,TITLE_IN_PDF
N2-vocab-0850,N2,vocab,N2 Junbi Từ vựng,276,めっきり,,TITLE_IN_PDF
N2-vocab-0851,N2,vocab,N2 Junbi Từ vựng,276,なお,,TITLE_IN_PDF
N2-vocab-0852,N2,vocab,N2 Junbi Từ vựng,277,ずらりと,,TITLE_IN_PDF
N2-vocab-0853,N2,vocab,N2 Junbi Từ vựng,277,わざわざ,,TITLE_IN_PDF
N2-vocab-0854,N2,vocab,N2 Junbi Từ vựng,277,わざと,,TITLE_IN_PDF
N2-vocab-0855,N2,vocab,N2 Junbi Từ vựng,278,もしかすると,,TITLE_IN_PDF
N2-vocab-0856,N2,vocab,N2 Junbi Từ vựng,278,すっと,,TITLE_IN_PDF
N2-vocab-0857,N2,vocab,N2 Junbi Từ vựng,278,どうやら,,TITLE_IN_PDF
N2-vocab-0858,N2,vocab,N2 Junbi Từ vựng,279,未だに,,TITLE_IN_PDF
N2-vocab-0859,N2,vocab,N2 Junbi Từ vựng,279,まさに,,TITLE_IN_PDF
N2-vocab-0860,N2,vocab,N2 Junbi Từ vựng,279,しかも,,TITLE_IN_PDF
N2-vocab-0861,N2,vocab,N2 Junbi Từ vựng,279,にやにや,,TITLE_IN_PDF
N2-vocab-0862,N2,vocab,N2 Junbi Từ vựng,281,たった,,TITLE_IN_PDF
N2-vocab-0863,N2,vocab,N2 Junbi Từ vựng,281,事前に,,TITLE_IN_PDF
N2-vocab-0864,N2,vocab,N2 Junbi Từ vựng,281,ぐっと,,TITLE_IN_PDF
N2-vocab-0865,N2,vocab,N2 Junbi Từ vựng,282,どうしても,,TITLE_IN_PDF
N2-vocab-0866,N2,vocab,N2 Junbi Từ vựng,282,こっそり,,TITLE_IN_PDF
N2-vocab-0867,N2,vocab,N2 Junbi Từ vựng,282,ところで,,TITLE_IN_PDF
N2-vocab-0868,N2,vocab,N2 Junbi Từ vựng,282,フロント,,TITLE_IN_PDF
N2-vocab-0869,N2,vocab,N2 Junbi Từ vựng,283,リハビリ,,TITLE_IN_PDF
N2-vocab-0870,N2,vocab,N2 Junbi Từ vựng,283,オーバー,,TITLE_IN_PDF
N2-vocab-0871,N2,vocab,N2 Junbi Từ vựng,283,サイレン,,TITLE_IN_PDF
N2-vocab-0872,N2,vocab,N2 Junbi Từ vựng,284,サイン,,TITLE_IN_PDF
N2-vocab-0873,N2,vocab,N2 Junbi Từ vựng,284,フレッシュ,,TITLE_IN_PDF
N2-vocab-0874,N2,vocab,N2 Junbi Từ vựng,284,マイペース,,TITLE_IN_PDF
N2-vocab-0875,N2,vocab,N2 Junbi Từ vựng,285,シーズン,,TITLE_IN_PDF
N2-vocab-0876,N2,vocab,N2 Junbi Từ vựng,285,レンタル,,TITLE_IN_PDF
N2-vocab-0877,N2,vocab,N2 Junbi Từ vựng,285,ブーム,,TITLE_IN_PDF
N2-vocab-0878,N2,vocab,N2 Junbi Từ vựng,285,スムーズ,,TITLE_IN_PDF
N2-vocab-0879,N2,vocab,N2 Junbi Từ vựng,285,プラン,,TITLE_IN_PDF
N2-vocab-0880,N2,vocab,N2 Junbi Từ vựng,286,パンク,,TITLE_IN_PDF
N2-vocab-0881,N2,vocab,N2 Junbi Từ vựng,286,リラックス,,TITLE_IN_PDF
N2-vocab-0882,N2,vocab,N2 Junbi Từ vựng,287,テンポ,,TITLE_IN_PDF
N2-vocab-0883,N2,vocab,N2 Junbi Từ vựng,287,アピール,,TITLE_IN_PDF
N2-vocab-0884,N2,vocab,N2 Junbi Từ vựng,287,アレンジ,,TITLE_IN_PDF
N2-vocab-0885,N2,vocab,N2 Junbi Từ vựng,288,スペース,,TITLE_IN_PDF
N2-vocab-0886,N2,vocab,N2 Junbi Từ vựng,288,テクニック,,TITLE_IN_PDF
N2-vocab-0887,N2,vocab,N2 Junbi Từ vựng,288,プレッシャー,,TITLE_IN_PDF
N2-vocab-0888,N2,vocab,N2 Junbi Từ vựng,288,ハード,,TITLE_IN_PDF
N2-vocab-0889,N2,vocab,N2 Junbi Từ vựng,288,ターゲット,,TITLE_IN_PDF
N2-vocab-0890,N2,vocab,N2 Junbi Từ vựng,289,ガイド,,TITLE_IN_PDF
N2-vocab-0891,N2,vocab,N2 Junbi Từ vựng,289,シリーズ,,TITLE_IN_PDF
N2-vocab-0892,N2,vocab,N2 Junbi Từ vựng,290,クリア,,TITLE_IN_PDF
N2-vocab-0893,N2,vocab,N2 Junbi Từ vựng,290,ストライキ,,TITLE_IN_PDF
N2-vocab-0894,N2,vocab,N2 Junbi Từ vựng,291,ライバル,,TITLE_IN_PDF
N2-vocab-0895,N2,vocab,N2 Junbi Từ vựng,291,ゲスト,,TITLE_IN_PDF
N2-vocab-0896,N2,vocab,N2 Junbi Từ vựng,291,エラー,,TITLE_IN_PDF
N2-vocab-0897,N2,vocab,N2 Junbi Từ vựng,291,インストール,,TITLE_IN_PDF
N2-vocab-0898,N2,vocab,N2 Junbi Từ vựng,291,チャージ,,TITLE_IN_PDF
N2-vocab-0899,N2,vocab,N2 Junbi Từ vựng,292,評判,ひょうばん,TITLE_IN_PDF
N2-vocab-0900,N2,vocab,N2 Junbi Từ vựng,292,インパクト,,TITLE_IN_PDF
N2-vocab-0901,N2,vocab,N2 Junbi Từ vựng,292,ペンキ,,TITLE_IN_PDF
N2-vocab-0902,N2,vocab,N2 Junbi Từ vựng,293,ダム,,TITLE_IN_PDF
N2-vocab-0903,N2,vocab,N2 Junbi Từ vựng,293,セロテープ,,TITLE_IN_PDF
N2-vocab-0904,N2,vocab,N2 Junbi Từ vựng,293,リポーター,,TITLE_IN_PDF
N2-vocab-0905,N2,vocab,N2 Junbi Từ vựng,294,ムード,,TITLE_IN_PDF
N2-vocab-0906,N2,vocab,N2 Junbi Từ vựng,294,タイヤ,,TITLE_IN_PDF
N2-vocab-0907,N2,vocab,N2 Junbi Từ vựng,294,ダウン,,TITLE_IN_PDF
N2-vocab-0908,N2,vocab,N2 Junbi Từ vựng,294,インテリア,,TITLE_IN_PDF
N2-vocab-0909,N2,vocab,N2 Junbi Từ vựng,294,カルシウム,,TITLE_IN_PDF
N2-vocab-0910,N2,vocab,N2 Junbi Từ vựng,295,スタッフ,,TITLE_IN_PDF
N2-vocab-0911,N2,vocab,N2 Junbi Từ vựng,295,ダメージ,,TITLE_IN_PDF
N2-vocab-0912,N2,vocab,N2 Junbi Từ vựng,296,コンプレックス,,TITLE_IN_PDF
N2-vocab-0913,N2,vocab,N2 Junbi Từ vựng,296,コスト,,TITLE_IN_PDF
N2-vocab-0914,N2,vocab,N2 Junbi Từ vựng,296,プラスチック,,TITLE_IN_PDF
N2-vocab-0915,N2,vocab,N2 Junbi Từ vựng,296,レンズ,,TITLE_IN_PDF
N2-vocab-0916,N2,vocab,N2 Junbi Từ vựng,297,ライトアップ,,TITLE_IN_PDF
N2-vocab-0917,N2,vocab,N2 Junbi Từ vựng,297,マッチ,,TITLE_IN_PDF
N2-vocab-0918,N2,vocab,N2 Junbi Từ vựng,297,ノーマル,,TITLE_IN_PDF
N2-vocab-0919,N2,vocab,N2 Junbi Từ vựng,297,ルーズ,,TITLE_IN_PDF
N2-vocab-0920,N2,vocab,N2 Junbi Từ vựng,298,ストレス,,TITLE_IN_PDF
N2-vocab-0921,N2,vocab,N2 Junbi Từ vựng,298,カット,,TITLE_IN_PDF
N2-vocab-0922,N2,vocab,N2 Junbi Từ vựng,299,コントロール,,TITLE_IN_PDF
N2-vocab-0923,N2,vocab,N2 Junbi Từ vựng,299,アイデア,,TITLE_IN_PDF
N2-vocab-0924,N2,vocab,N2 Junbi Từ vựng,299,チャンス,,TITLE_IN_PDF
N2-vocab-0925,N2,vocab,N2 Junbi Từ vựng,299,スケジュール,,TITLE_IN_PDF
N2-vocab-0926,N2,vocab,N2 Junbi Từ vựng,300,システム,,TITLE_IN_PDF
N2-vocab-0927,N2,vocab,N2 Junbi Từ vựng,300,モニター,,TITLE_IN_PDF
N2-vocab-0928,N2,vocab,N2 Junbi Từ vựng,300,ベテラン,,TITLE_IN_PDF
N2-vocab-0929,N2,vocab,N2 Junbi Từ vựng,301,コメント,,TITLE_IN_PDF
N2-vocab-0930,N2,vocab,N2 Junbi Từ vựng,301,パターン,,TITLE_IN_PDF
N2-vocab-0931,N2,vocab,N2 Junbi Từ vựng,301,キャンパス,,TITLE_IN_PDF
N2-vocab-0932,N2,vocab,N2 Junbi Từ vựng,302,フォント,,TITLE_IN_PDF
N2-vocab-0933,N2,vocab,N2 Junbi Từ vựng,302,デモ,,TITLE_IN_PDF
N2-vocab-0934,N2,vocab,N2 Junbi Từ vựng,302,テロ,,TITLE_IN_PDF
N2-vocab-0935,N2,vocab,N2 Junbi Từ vựng,303,エコ,,TITLE_IN_PDF
N2-vocab-0936,N2,vocab,N2 Junbi Từ vựng,303,センス,,TITLE_IN_PDF
N2-vocab-0937,N2,vocab,N2 Junbi Từ vựng,303,フリーサイズ,,TITLE_IN_PDF
N2-vocab-0938,N2,vocab,N2 Junbi Từ vựng,303,リズム,,TITLE_IN_PDF
N2-vocab-0939,N2,vocab,N2 Junbi Từ vựng,303,ユニーク,,TITLE_IN_PDF
N2-vocab-0940,N2,vocab,N2 Junbi Từ vựng,304,ダウンロード,,TITLE_IN_PDF
N2-vocab-0941,N2,vocab,N2 Junbi Từ vựng,304,イラスト,,TITLE_IN_PDF
N2-kanji-0001,N2,kanji,N2 Junbi Hán tự,2,散,,TITLE_IN_PDF
N2-kanji-0002,N2,kanji,N2 Junbi Hán tự,2,咲,訓: さーく,TITLE_IN_PDF
N2-kanji-0003,N2,kanji,N2 Junbi Hán tự,2,枝,訓: えだ / 音: シ,TITLE_IN_PDF
N2-kanji-0004,N2,kanji,N2 Junbi Hán tự,3,飾,訓: かざーる / 音: ショク,TITLE_IN_PDF
N2-kanji-0005,N2,kanji,N2 Junbi Hán tự,3,枯,訓: かーれる,TITLE_IN_PDF
N2-kanji-0006,N2,kanji,N2 Junbi Hán tự,4,桜,訓: さくら,TITLE_IN_PDF
N2-kanji-0007,N2,kanji,N2 Junbi Hán tự,4,梅,訓: うめ / 音: バイ,TITLE_IN_PDF
N2-kanji-0008,N2,kanji,N2 Junbi Hán tự,4,美,訓: うつくーしい / 音: ビ ミ,TITLE_IN_PDF
N2-kanji-0009,N2,kanji,N2 Junbi Hán tự,5,香,訓: かおーる かおーり か / 音: コウ キョウ,TITLE_IN_PDF
N2-kanji-0010,N2,kanji,N2 Junbi Hán tự,6,紫,訓: むらさき / 音: シ,TITLE_IN_PDF
N2-kanji-0011,N2,kanji,N2 Junbi Hán tự,6,紅,訓: べに,TITLE_IN_PDF
N2-kanji-0012,N2,kanji,N2 Junbi Hán tự,6,灰,訓: はい,TITLE_IN_PDF
N2-kanji-0013,N2,kanji,N2 Junbi Hán tự,7,鮮,訓: あざーやか / 音: セン,TITLE_IN_PDF
N2-kanji-0014,N2,kanji,N2 Junbi Hán tự,7,彩,訓: いろどーる / 音: サイ,TITLE_IN_PDF
N2-kanji-0015,N2,kanji,N2 Junbi Hán tự,8,凍,訓: こおーる / 音: トウ,TITLE_IN_PDF
N2-kanji-0016,N2,kanji,N2 Junbi Hán tự,8,河,訓: かわ,TITLE_IN_PDF
N2-kanji-0017,N2,kanji,N2 Junbi Hán tự,8,源,,TITLE_IN_PDF
N2-kanji-0018,N2,kanji,N2 Junbi Hán tự,9,沈,訓: しずーむ しずーめる / 音: チン,TITLE_IN_PDF
N2-kanji-0019,N2,kanji,N2 Junbi Hán tự,9,沿,訓: そーう,TITLE_IN_PDF
N2-kanji-0020,N2,kanji,N2 Junbi Hán tự,10,飼,訓: かーう / 音: シ,TITLE_IN_PDF
N2-kanji-0021,N2,kanji,N2 Junbi Hán tự,10,畜,,TITLE_IN_PDF
N2-kanji-0022,N2,kanji,N2 Junbi Hán tự,10,猫,訓: ねこ / 音: ビョウ,TITLE_IN_PDF
N2-kanji-0023,N2,kanji,N2 Junbi Hán tự,11,羊,訓: ひつじ / 音: ヨウ,TITLE_IN_PDF
N2-kanji-0024,N2,kanji,N2 Junbi Hán tự,11,豚,訓: ぶた / 音: トン,TITLE_IN_PDF
N2-kanji-0025,N2,kanji,N2 Junbi Hán tự,12,放,訓: はなーす / 音: ホウ,TITLE_IN_PDF
N2-kanji-0026,N2,kanji,N2 Junbi Hán tự,12,穴,訓: あな,TITLE_IN_PDF
N2-kanji-0027,N2,kanji,N2 Junbi Hán tự,12,巣,訓: す,TITLE_IN_PDF
N2-kanji-0028,N2,kanji,N2 Junbi Hán tự,13,周,訓: まわーり / 音: シユウ,TITLE_IN_PDF
N2-kanji-0029,N2,kanji,N2 Junbi Hán tự,13,囲,訓: かこーむ / 音: イ,TITLE_IN_PDF
N2-kanji-0030,N2,kanji,N2 Junbi Hán tự,13,互,訓: たがーい,TITLE_IN_PDF
N2-kanji-0031,N2,kanji,N2 Junbi Hán tự,14,我,訓: われ わーが / 音: ガ,TITLE_IN_PDF
N2-kanji-0032,N2,kanji,N2 Junbi Hán tự,14,皆,訓: みんな,TITLE_IN_PDF
N2-kanji-0033,N2,kanji,N2 Junbi Hán tự,15,緒,音: ショ チョ,TITLE_IN_PDF
N2-kanji-0034,N2,kanji,N2 Junbi Hán tự,15,援,音: エン,TITLE_IN_PDF
N2-kanji-0035,N2,kanji,N2 Junbi Hán tự,15,抱,訓: だーく いだーく かかーえる / 音: ホウ,TITLE_IN_PDF
N2-kanji-0036,N2,kanji,N2 Junbi Hán tự,16,氏,音: シ,TITLE_IN_PDF
N2-kanji-0037,N2,kanji,N2 Junbi Hán tự,16,孫,訓: まご / 音: ソン,TITLE_IN_PDF
N2-kanji-0038,N2,kanji,N2 Junbi Hán tự,16,祖,音: ソ,TITLE_IN_PDF
N2-kanji-0039,N2,kanji,N2 Junbi Hán tự,17,僕,音: ボク,TITLE_IN_PDF
N2-kanji-0040,N2,kanji,N2 Junbi Hán tự,17,僚,音: リョウ,TITLE_IN_PDF
N2-kanji-0041,N2,kanji,N2 Junbi Hán tự,17,輩,音: ハイ,TITLE_IN_PDF
N2-kanji-0042,N2,kanji,N2 Junbi Hán tự,17,誰,訓: だれ,TITLE_IN_PDF
N2-kanji-0043,N2,kanji,N2 Junbi Hán tự,18,偶,音: グウ,TITLE_IN_PDF
N2-kanji-0044,N2,kanji,N2 Junbi Hán tự,19,畳,訓: たたーむ たたみ / 音: ジョウ,TITLE_IN_PDF
N2-kanji-0045,N2,kanji,N2 Junbi Hán tự,19,床,訓: とこ ゆか,TITLE_IN_PDF
N2-kanji-0046,N2,kanji,N2 Junbi Hán tự,19,軒,,TITLE_IN_PDF
N2-kanji-0047,N2,kanji,N2 Junbi Hán tự,20,玄,音: ゲン,TITLE_IN_PDF
N2-kanji-0048,N2,kanji,N2 Junbi Hán tự,20,壁,訓: かべ / 音: ヘキ,TITLE_IN_PDF
N2-kanji-0049,N2,kanji,N2 Junbi Hán tự,21,契,音: ケイ,TITLE_IN_PDF
N2-kanji-0050,N2,kanji,N2 Junbi Hán tự,21,証,,TITLE_IN_PDF
N2-kanji-0051,N2,kanji,N2 Junbi Hán tự,21,域,,TITLE_IN_PDF
N2-kanji-0052,N2,kanji,N2 Junbi Hán tự,22,届,訓: とどーける とどーく,TITLE_IN_PDF
N2-kanji-0053,N2,kanji,N2 Junbi Hán tự,22,招,訓: まねーく / 音: ショウ,TITLE_IN_PDF
N2-kanji-0054,N2,kanji,N2 Junbi Hán tự,22,贈,訓: おくーる / 音: ゾウ,TITLE_IN_PDF
N2-kanji-0055,N2,kanji,N2 Junbi Hán tự,23,寮,音: リョウ,TITLE_IN_PDF
N2-kanji-0056,N2,kanji,N2 Junbi Hán tự,23,隣,訓: となーる となり,TITLE_IN_PDF
N2-kanji-0057,N2,kanji,N2 Junbi Hán tự,23,狭,訓: せまーい せばーめる,TITLE_IN_PDF
N2-kanji-0058,N2,kanji,N2 Junbi Hán tự,24,含,訓: ふくーむ ふくーめる,TITLE_IN_PDF
N2-kanji-0059,N2,kanji,N2 Junbi Hán tự,24,溶,訓: とーける とーく とーかす,TITLE_IN_PDF
N2-kanji-0060,N2,kanji,N2 Junbi Hán tự,24,汁,訓: しる つゆ,TITLE_IN_PDF
N2-kanji-0061,N2,kanji,N2 Junbi Hán tự,25,盛,訓: もーる さかーる さかーん / 音: セイ ジョウ,TITLE_IN_PDF
N2-kanji-0062,N2,kanji,N2 Junbi Hán tự,26,詰,訓: つーめる つーむ つーまる,TITLE_IN_PDF
N2-kanji-0063,N2,kanji,N2 Junbi Hán tự,26,瓶,,TITLE_IN_PDF
N2-kanji-0064,N2,kanji,N2 Junbi Hán tự,26,粒,訓: つぶ,TITLE_IN_PDF
N2-kanji-0065,N2,kanji,N2 Junbi Hán tự,26,酢,訓: す,TITLE_IN_PDF
N2-kanji-0066,N2,kanji,N2 Junbi Hán tự,27,糖,,TITLE_IN_PDF
N2-kanji-0067,N2,kanji,N2 Junbi Hán tự,28,脂,訓: あぶら / 音: シ,TITLE_IN_PDF
N2-kanji-0068,N2,kanji,N2 Junbi Hán tự,28,肪,音: ボウ,TITLE_IN_PDF
N2-kanji-0069,N2,kanji,N2 Junbi Hán tự,28,筋,訓: すじ / 音: キン,TITLE_IN_PDF
N2-kanji-0070,N2,kanji,N2 Junbi Hán tự,29,節,音: セツ セチ,TITLE_IN_PDF
N2-kanji-0071,N2,kanji,N2 Junbi Hán tự,30,並,訓: ならーぶ ならーべる なみ,TITLE_IN_PDF
N2-kanji-0072,N2,kanji,N2 Junbi Hán tự,30,巻,訓: まーく まき,TITLE_IN_PDF
N2-kanji-0073,N2,kanji,N2 Junbi Hán tự,30,居,訓: いーる,TITLE_IN_PDF
N2-kanji-0074,N2,kanji,N2 Junbi Hán tự,31,清,訓: きよーい きよーまる きよーめる,TITLE_IN_PDF
N2-kanji-0075,N2,kanji,N2 Junbi Hán tự,31,掃,訓: はーく,TITLE_IN_PDF
N2-kanji-0076,N2,kanji,N2 Junbi Hán tự,32,宝,訓: たから,TITLE_IN_PDF
N2-kanji-0077,N2,kanji,N2 Junbi Hán tự,32,城,訓: しろ,TITLE_IN_PDF
N2-kanji-0078,N2,kanji,N2 Junbi Hán tự,32,栄,訓: さかーえる,TITLE_IN_PDF
N2-kanji-0079,N2,kanji,N2 Junbi Hán tự,33,蔵,訓: くら,TITLE_IN_PDF
N2-kanji-0080,N2,kanji,N2 Junbi Hán tự,33,士,訓: さむらい,TITLE_IN_PDF
N2-kanji-0081,N2,kanji,N2 Junbi Hán tự,34,封,,TITLE_IN_PDF
N2-kanji-0082,N2,kanji,N2 Junbi Hán tự,34,筒,訓: つつ,TITLE_IN_PDF
N2-kanji-0083,N2,kanji,N2 Junbi Hán tự,34,歳,,TITLE_IN_PDF
N2-kanji-0084,N2,kanji,N2 Junbi Hán tự,35,暮,訓: くーれ くーらし,TITLE_IN_PDF
N2-kanji-0085,N2,kanji,N2 Junbi Hán tự,35,宛,訓: あーて あて,TITLE_IN_PDF
N2-kanji-0086,N2,kanji,N2 Junbi Hán tự,35,菓,,TITLE_IN_PDF
N2-kanji-0087,N2,kanji,N2 Junbi Hán tự,36,輪,訓: わ,TITLE_IN_PDF
N2-kanji-0088,N2,kanji,N2 Junbi Hán tự,36,港,訓: みなと,TITLE_IN_PDF
N2-kanji-0089,N2,kanji,N2 Junbi Hán tự,36,途,,TITLE_IN_PDF
N2-kanji-0090,N2,kanji,N2 Junbi Hán tự,37,標,,TITLE_IN_PDF
N2-kanji-0091,N2,kanji,N2 Junbi Hán tự,37,普,,TITLE_IN_PDF
N2-kanji-0092,N2,kanji,N2 Junbi Hán tự,38,渋,訓: しぶーる しぶーい,TITLE_IN_PDF
N2-kanji-0093,N2,kanji,N2 Junbi Hán tự,38,滞,訓: とどこおーる,TITLE_IN_PDF
N2-kanji-0094,N2,kanji,N2 Junbi Hán tự,38,街,訓: まち,TITLE_IN_PDF
N2-kanji-0095,N2,kanji,N2 Junbi Hán tự,39,往,,TITLE_IN_PDF
N2-kanji-0096,N2,kanji,N2 Junbi Hán tự,39,距,,TITLE_IN_PDF
N2-kanji-0097,N2,kanji,N2 Junbi Hán tự,39,灯,訓: ともーする あかり,TITLE_IN_PDF
N2-kanji-0098,N2,kanji,N2 Junbi Hán tự,40,妊,音: ニン,TITLE_IN_PDF
N2-kanji-0099,N2,kanji,N2 Junbi Hán tự,40,娠,音: シン,TITLE_IN_PDF
N2-kanji-0100,N2,kanji,N2 Junbi Hán tự,40,双,訓: ふた / 音: ソウ,TITLE_IN_PDF
N2-kanji-0101,N2,kanji,N2 Junbi Hán tự,41,誕,音: タン,TITLE_IN_PDF
N2-kanji-0102,N2,kanji,N2 Junbi Hán tự,41,拍,音: ハク ヒョウ,TITLE_IN_PDF
N2-kanji-0103,N2,kanji,N2 Junbi Hán tự,42,催,音: サイ,TITLE_IN_PDF
N2-kanji-0104,N2,kanji,N2 Junbi Hán tự,42,渇,訓: かわーく / 音: カツ,TITLE_IN_PDF
N2-kanji-0105,N2,kanji,N2 Junbi Hán tự,42,騒,訓: さわーぐ / 音: ソウ,TITLE_IN_PDF
N2-kanji-0106,N2,kanji,N2 Junbi Hán tự,43,延,訓: / 音:,TITLE_IN_PDF
N2-kanji-0107,N2,kanji,N2 Junbi Hán tự,43,更,訓: / 音:,TITLE_IN_PDF
N2-kanji-0108,N2,kanji,N2 Junbi Hán tự,43,徹,音:,TITLE_IN_PDF
N2-kanji-0109,N2,kanji,N2 Junbi Hán tự,44,憶,音:,TITLE_IN_PDF
N2-kanji-0110,N2,kanji,N2 Junbi Hán tự,45,携,訓: / 音:,TITLE_IN_PDF
N2-kanji-0111,N2,kanji,N2 Junbi Hán tự,45,即,訓: / 音:,TITLE_IN_PDF
N2-kanji-0112,N2,kanji,N2 Junbi Hán tự,45,稼,音:,TITLE_IN_PDF
N2-kanji-0113,N2,kanji,N2 Junbi Hán tự,46,需,音:,TITLE_IN_PDF
N2-kanji-0114,N2,kanji,N2 Junbi Hán tự,46,拒,訓: / 音:,TITLE_IN_PDF
N2-kanji-0115,N2,kanji,N2 Junbi Hán tự,46,厳,訓: / 音:,TITLE_IN_PDF
N2-kanji-0116,N2,kanji,N2 Junbi Hán tự,47,背,訓: / 音:,TITLE_IN_PDF
N2-kanji-0117,N2,kanji,N2 Junbi Hán tự,47,肩,訓: / 音:,TITLE_IN_PDF
N2-kanji-0118,N2,kanji,N2 Junbi Hán tự,47,胸,音:,TITLE_IN_PDF
N2-kanji-0119,N2,kanji,N2 Junbi Hán tự,48,腰,音:,TITLE_IN_PDF
N2-kanji-0120,N2,kanji,N2 Junbi Hán tự,49,脳,音:,TITLE_IN_PDF
N2-kanji-0121,N2,kanji,N2 Junbi Hán tự,49,臓,音:,TITLE_IN_PDF
N2-kanji-0122,N2,kanji,N2 Junbi Hán tự,49,胃,音:,TITLE_IN_PDF
N2-kanji-0123,N2,kanji,N2 Junbi Hán tự,49,骨,音:,TITLE_IN_PDF
N2-kanji-0124,N2,kanji,N2 Junbi Hán tự,50,康,音:,TITLE_IN_PDF
N2-kanji-0125,N2,kanji,N2 Junbi Hán tự,50,診,訓: / 音:,TITLE_IN_PDF
N2-kanji-0126,N2,kanji,N2 Junbi Hán tự,50,療,音:,TITLE_IN_PDF
N2-kanji-0127,N2,kanji,N2 Junbi Hán tự,51,異,音:,TITLE_IN_PDF
N2-kanji-0128,N2,kanji,N2 Junbi Hán tự,52,症,音:,TITLE_IN_PDF
N2-kanji-0129,N2,kanji,N2 Junbi Hán tự,52,状,音:,TITLE_IN_PDF
N2-kanji-0130,N2,kanji,N2 Junbi Hán tự,52,況,音:,TITLE_IN_PDF
N2-kanji-0131,N2,kanji,N2 Junbi Hán tự,53,態,音:,TITLE_IN_PDF
N2-kanji-0132,N2,kanji,N2 Junbi Hán tự,53,睡,音:,TITLE_IN_PDF
N2-kanji-0133,N2,kanji,N2 Junbi Hán tự,53,喫,音:,TITLE_IN_PDF
N2-kanji-0134,N2,kanji,N2 Junbi Hán tự,54,傷,訓: きず / 音: ショウ,TITLE_IN_PDF
N2-kanji-0135,N2,kanji,N2 Junbi Hán tự,54,処,訓: ところ / 訓: ショ,TITLE_IN_PDF
N2-kanji-0136,N2,kanji,N2 Junbi Hán tự,54,針,訓: はり / 音: シン,TITLE_IN_PDF
N2-kanji-0137,N2,kanji,N2 Junbi Hán tự,55,抜,訓: ぬーく ぬーかす ぬーける / 音: バツ,TITLE_IN_PDF
N2-kanji-0138,N2,kanji,N2 Junbi Hán tự,55,菌,音: キン,TITLE_IN_PDF
N2-kanji-0139,N2,kanji,N2 Junbi Hán tự,55,剤,音: ザイ,TITLE_IN_PDF
N2-kanji-0140,N2,kanji,N2 Junbi Hán tự,56,看,訓: みーる / 音: カン,TITLE_IN_PDF
N2-kanji-0141,N2,kanji,N2 Junbi Hán tự,56,視,訓: みーる / 音: シ,TITLE_IN_PDF
N2-kanji-0142,N2,kanji,N2 Junbi Hán tự,56,眼,音: ガン,TITLE_IN_PDF
N2-kanji-0143,N2,kanji,N2 Junbi Hán tự,57,刺,訓: さーす さーさる さーし / 音: シ,TITLE_IN_PDF
N2-kanji-0144,N2,kanji,N2 Junbi Hán tự,58,肌,訓: はだ,TITLE_IN_PDF
N2-kanji-0145,N2,kanji,N2 Junbi Hán tự,58,粧,音: ショウ,TITLE_IN_PDF
N2-kanji-0146,N2,kanji,N2 Junbi Hán tự,58,髪,音: ショウ,TITLE_IN_PDF
N2-kanji-0147,N2,kanji,N2 Junbi Hán tự,59,華,訓: はな / 音: カ,TITLE_IN_PDF
N2-kanji-0148,N2,kanji,N2 Junbi Hán tự,59,鏡,訓: かがみ / 音: キョウ,TITLE_IN_PDF
N2-kanji-0149,N2,kanji,N2 Junbi Hán tự,60,勢,訓: いきおーい / 音: セイ ゼイ,TITLE_IN_PDF
N2-kanji-0150,N2,kanji,N2 Junbi Hán tự,60,柔,訓: やわーらかい / 音: ジュウ,TITLE_IN_PDF
N2-kanji-0151,N2,kanji,N2 Junbi Hán tự,60,軟,訓: やわーらかい / 音: ナン,TITLE_IN_PDF
N2-kanji-0152,N2,kanji,N2 Junbi Hán tự,61,帽,音: ボウ,TITLE_IN_PDF
N2-kanji-0153,N2,kanji,N2 Junbi Hán tự,62,傘,訓: かさ / 音: サン,TITLE_IN_PDF
N2-kanji-0154,N2,kanji,N2 Junbi Hán tự,62,革,訓: かわ / 音: カク,TITLE_IN_PDF
