id,source,page,title,status,old_len,new_len
N3-vocab-0153,N3 Junbi Từ vựng,54,(を)乗せる,replaced,54,54
N3-vocab-0154,N3 Junbi Từ vựng,54,(が)降りる,replaced,235,235
N3-vocab-0155,N3 Junbi Từ vựng,55,(を)降ろす,replaced,223,223
N3-vocab-0156,N3 Junbi Từ vựng,56,(が)直る,replaced,96,96
N3-vocab-0157,N3 Junbi Từ vựng,56,(を)直す,replaced,147,160
N3-vocab-0158,N3 Junbi Từ vựng,57,(が)治る,replaced,77,77
N3-vocab-0159,N3 Junbi Từ vựng,57,(を)治す,replaced,105,105
N3-vocab-0160,N3 Junbi Từ vựng,57,(が)亡くなる,replaced,32,32
N3-vocab-0161,N3 Junbi Từ vựng,58,(を)亡くす,replaced,47,47
N3-vocab-0162,N3 Junbi Từ vựng,58,(が)生まれる,replaced,206,206
N3-vocab-0163,N3 Junbi Từ vựng,58,(を)産む,replaced,113,113
N3-vocab-0164,N3 Junbi Từ vựng,59,(が)出会う,not_found,167,
N3-vocab-0165,N3 Junbi Từ vựng,59,(を)尋ねる,replaced,71,71
N3-vocab-0166,N3 Junbi Từ vựng,60,(が)付き合う,replaced,264,264
N3-vocab-0167,N3 Junbi Từ vựng,60,(が)効く,replaced,113,113
N3-vocab-0168,N3 Junbi Từ vựng,60,(が)はやる,replaced,83,83
N3-vocab-0169,N3 Junbi Từ vựng,61,(が)経つ,replaced,68,74
N3-vocab-0170,N3 Junbi Từ vựng,61,間に合う,replaced,52,52
N3-vocab-0171,N3 Junbi Từ vựng,61,間に合わせる,replaced,56,50
N3-vocab-0172,N3 Junbi Từ vựng,62,(が)通う,replaced,246,246
N3-vocab-0173,N3 Junbi Từ vựng,62,(が)混む,replaced,78,78
N3-vocab-0174,N3 Junbi Từ vựng,62,(が)すれ違う,replaced,194,194
N3-vocab-0175,N3 Junbi Từ vựng,63,(が)掛かる,replaced,279,279
N3-vocab-0176,N3 Junbi Từ vựng,63,(を)掛ける,replaced,285,285
N3-vocab-0177,N3 Junbi Từ vựng,64,(が)動く,replaced,310,324
N3-vocab-0178,N3 Junbi Từ vựng,65,(を)動かす,replaced,139,139
N3-vocab-0179,N3 Junbi Từ vựng,65,(が)離れる,replaced,150,150
N3-vocab-0180,N3 Junbi Từ vựng,65,(を)離す,replaced,90,90
N3-vocab-0181,N3 Junbi Từ vựng,66,(が)ぶつかる,replaced,181,181
N3-vocab-0182,N3 Junbi Từ vựng,66,(を)ぶつける,replaced,122,122
N3-vocab-0183,N3 Junbi Từ vựng,66,(が)こぼれる,replaced,78,78
N3-vocab-0184,N3 Junbi Từ vựng,67,(を)こぼす,replaced,113,113
N3-vocab-0185,N3 Junbi Từ vựng,67,(を)ふく,replaced,75,75
N3-vocab-0186,N3 Junbi Từ vựng,67,(が)片付く,replaced,120,120
N3-vocab-0187,N3 Junbi Từ vựng,67,(を)片付ける,replaced,153,153
N3-vocab-0188,N3 Junbi Từ vựng,68,(を)包む,replaced,63,63
N3-vocab-0189,N3 Junbi Từ vựng,68,(を)張る,replaced,57,57
N3-vocab-0190,N3 Junbi Từ vựng,68,(が)無くなる,replaced,102,102
N3-vocab-0191,N3 Junbi Từ vựng,68,(を)無くす,replaced,124,124
N3-vocab-0192,N3 Junbi Từ vựng,69,(が)足りる,replaced,124,124
N3-vocab-0193,N3 Junbi Từ vựng,69,(が)残る,replaced,134,134
N3-vocab-0194,N3 Junbi Từ vựng,69,(を)残す,replaced,66,66
N3-vocab-0195,N3 Junbi Từ vựng,69,(が)腐る,replaced,101,101
N3-vocab-0196,N3 Junbi Từ vựng,70,(が)むける,replaced,59,59
N3-vocab-0197,N3 Junbi Từ vựng,70,(を)剥く,replaced,56,56
N3-vocab-0198,N3 Junbi Từ vựng,71,(が)滑る,replaced,160,160
N3-vocab-0199,N3 Junbi Từ vựng,71,(が)積もる,replaced,65,79
N3-vocab-0200,N3 Junbi Từ vựng,72,(を)積む,replaced,206,207
N3-vocab-0201,N3 Junbi Từ vựng,72,(が)空く,replaced,154,154
N3-vocab-0202,N3 Junbi Từ vựng,72,(を)空ける,replaced,152,152
N3-vocab-0203,N3 Junbi Từ vựng,73,(が)下がる,replaced,126,126
N3-vocab-0204,N3 Junbi Từ vựng,73,(を)下げる,replaced,37,37
N3-vocab-0205,N3 Junbi Từ vựng,73,(が)冷える,replaced,112,112
N3-vocab-0206,N3 Junbi Từ vựng,73,(を)冷やす,replaced,172,172
N3-vocab-0207,N3 Junbi Từ vựng,74,(が)冷める,replaced,127,127
N3-vocab-0208,N3 Junbi Từ vựng,74,(を)冷ます,replaced,69,69
N3-vocab-0209,N3 Junbi Từ vựng,74,(が)燃える,replaced,108,108
N3-vocab-0210,N3 Junbi Từ vựng,74,(を)燃やす,replaced,87,87
N3-vocab-0211,N3 Junbi Từ vựng,75,(を)沸く,replaced,119,119
N3-vocab-0212,N3 Junbi Từ vựng,75,(を)沸かす,replaced,95,95
N3-vocab-0213,N3 Junbi Từ vựng,75,(が)鳴る,replaced,90,90
N3-vocab-0214,N3 Junbi Từ vựng,76,(を)鳴らす,replaced,67,28
N3-vocab-0215,N3 Junbi Từ vựng,76,(が)役立つ,replaced,114,114
N3-vocab-0216,N3 Junbi Từ vựng,76,(を)役立てる,replaced,54,54
N3-vocab-0217,N3 Junbi Từ vựng,77,飾り,replaced,94,94
N3-vocab-0218,N3 Junbi Từ vựng,77,遊び,replaced,98,98
N3-vocab-0219,N3 Junbi Từ vựng,77,集まり,replaced,56,70
N3-vocab-0220,N3 Junbi Từ vựng,78,教え,replaced,47,25
N3-vocab-0221,N3 Junbi Từ vựng,78,踊り,replaced,81,132
N3-vocab-0222,N3 Junbi Từ vựng,78,思い,replaced,50,22
N3-vocab-0223,N3 Junbi Từ vựng,78,考え,replaced,63,63
N3-vocab-0224,N3 Junbi Từ vựng,79,片付け,replaced,77,77
N3-vocab-0225,N3 Junbi Từ vựng,79,手伝い,replaced,44,44
N3-vocab-0226,N3 Junbi Từ vựng,79,働き,replaced,111,111
N3-vocab-0227,N3 Junbi Từ vựng,79,決まり,replaced,78,81
N3-vocab-0228,N3 Junbi Từ vựng,80,騒ぎ,replaced,47,47
N3-vocab-0229,N3 Junbi Từ vựng,80,知らせ,replaced,113,113
N3-vocab-0230,N3 Junbi Từ vựng,80,頼み・願い,replaced,159,159
N3-vocab-0231,N3 Junbi Từ vựng,81,疲れ,replaced,96,96
N3-vocab-0232,N3 Junbi Từ vựng,81,違い,replaced,42,42
N3-vocab-0233,N3 Junbi Từ vựng,81,始め,replaced,64,64
N3-vocab-0234,N3 Junbi Từ vựng,81,続き,replaced,39,39
N3-vocab-0235,N3 Junbi Từ vựng,81,暮れ,replaced,65,65
N3-vocab-0236,N3 Junbi Từ vựng,82,行き,replaced,88,88
N3-vocab-0237,N3 Junbi Từ vựng,82,帰り,replaced,99,113
N3-vocab-0238,N3 Junbi Từ vựng,83,急ぎ,replaced,93,93
N3-vocab-0239,N3 Junbi Từ vựng,83,遅れ,replaced,115,115
N3-vocab-0240,N3 Junbi Từ vựng,83,貸し,replaced,38,38
N3-vocab-0241,N3 Junbi Từ vựng,83,借り,replaced,119,119
N3-vocab-0242,N3 Junbi Từ vựng,84,勝ち,replaced,45,45
N3-vocab-0243,N3 Junbi Từ vựng,84,負け,replaced,87,87
N3-vocab-0244,N3 Junbi Từ vựng,84,迎え,replaced,113,113
N3-vocab-0245,N3 Junbi Từ vựng,84,始まり,replaced,51,51
N3-vocab-0246,N3 Junbi Từ vựng,85,終わり,replaced,37,37
N3-vocab-0247,N3 Junbi Từ vựng,85,戻り,replaced,37,37
N3-vocab-0248,N3 Junbi Từ vựng,85,別れ,replaced,43,43
N3-vocab-0249,N3 Junbi Từ vựng,85,喜び,replaced,46,46
N3-vocab-0250,N3 Junbi Từ vựng,85,楽しみ,replaced,119,119
N3-vocab-0251,N3 Junbi Từ vựng,86,笑い,replaced,68,68
N3-vocab-0252,N3 Junbi Từ vựng,86,驚き,replaced,49,49
N3-vocab-0253,N3 Junbi Từ vựng,86,怒り,replaced,52,52
N3-vocab-0254,N3 Junbi Từ vựng,86,悲しみ,replaced,46,46
N3-vocab-0255,N3 Junbi Từ vựng,87,幸せな,replaced,150,150
N3-vocab-0256,N3 Junbi Từ vựng,87,得意な,replaced,158,172
N3-vocab-0257,N3 Junbi Từ vựng,88,苦手な,replaced,154,154
N3-vocab-0258,N3 Junbi Từ vựng,88,熱心な,replaced,130,130
N3-vocab-0259,N3 Junbi Từ vựng,88,夢中な,replaced,115,115
N3-vocab-0260,N3 Junbi Từ vựng,89,退屈な,replaced,116,114
N3-vocab-0261,N3 Junbi Từ vựng,89,健康な,replaced,132,132
N3-vocab-0262,N3 Junbi Từ vựng,90,苦しい,replaced,323,323
N3-vocab-0263,N3 Junbi Từ vựng,90,平気な,replaced,122,122
N3-vocab-0264,N3 Junbi Từ vựng,91,悔しい,replaced,93,93
N3-vocab-0265,N3 Junbi Từ vựng,91,うらやましい,replaced,71,71
N3-vocab-0266,N3 Junbi Từ vựng,91,かゆう,replaced,37,37
N3-vocab-0267,N3 Junbi Từ vựng,91,おとなしい,replaced,225,225
N3-vocab-0268,N3 Junbi Từ vựng,92,我慢強い,replaced,98,98
N3-vocab-0269,N3 Junbi Từ vựng,92,正直な,replaced,150,150
N3-vocab-0270,N3 Junbi Từ vựng,92,けちな,replaced,123,123
N3-vocab-0271,N3 Junbi Từ vựng,93,わがままな,replaced,94,94
N3-vocab-0272,N3 Junbi Từ vựng,93,積極的な,replaced,142,142
N3-vocab-0273,N3 Junbi Từ vựng,93,消極的な,replaced,73,73
N3-vocab-0274,N3 Junbi Từ vựng,94,満足な,replaced,266,266
N3-vocab-0275,N3 Junbi Từ vựng,94,不満な,replaced,169,139
N3-vocab-0276,N3 Junbi Từ vựng,94,不安な,replaced,144,144
N3-vocab-0277,N3 Junbi Từ vựng,95,大変な,replaced,162,228
N3-vocab-0278,N3 Junbi Từ vựng,95,無理な,replaced,240,189
N3-vocab-0279,N3 Junbi Từ vựng,96,不注意な,replaced,119,119
N3-vocab-0280,N3 Junbi Từ vựng,96,楽な,replaced,269,269
N3-vocab-0281,N3 Junbi Từ vựng,97,面倒な,replaced,201,201
N3-vocab-0282,N3 Junbi Từ vựng,97,失礼な,replaced,100,100
N3-vocab-0283,N3 Junbi Từ vựng,97,当然だ,replaced,124,124
N3-vocab-0284,N3 Junbi Từ vựng,98,意外な,replaced,114,114
N3-vocab-0285,N3 Junbi Từ vựng,98,結構な,replaced,187,294
N3-vocab-0286,N3 Junbi Từ vựng,98,派手な,not_found,106,
N3-vocab-0287,N3 Junbi Từ vựng,99,地味な,not_found,115,
N3-vocab-0288,N3 Junbi Từ vựng,99,おしゃれな,replaced,97,97
N3-vocab-0289,N3 Junbi Từ vựng,99,変な,replaced,77,232
N3-vocab-0290,N3 Junbi Từ vựng,99,不思議な,not_found,154,
N3-vocab-0291,N3 Junbi Từ vựng,100,ましな,replaced,78,78
N3-vocab-0292,N3 Junbi Từ vựng,100,むだな,replaced,105,105
N3-vocab-0293,N3 Junbi Từ vựng,100,自由な,replaced,272,272
N3-vocab-0294,N3 Junbi Từ vựng,101,不自由な,replaced,179,179
N3-vocab-0295,N3 Junbi Từ vựng,102,(が) 暖まる・,replaced,99,99
N3-vocab-0296,N3 Junbi Từ vựng,102,(を) 暖める・,replaced,77,91
N3-vocab-0297,N3 Junbi Từ vựng,103,(が)高まる,replaced,193,193
N3-vocab-0298,N3 Junbi Từ vựng,103,(を)高める,replaced,80,80
N3-vocab-0299,N3 Junbi Từ vựng,103,(が)強まる,replaced,131,131
N3-vocab-0300,N3 Junbi Từ vựng,104,(を)強める,replaced,67,64
N3-vocab-0301,N3 Junbi Từ vựng,104,(が)弱まる,replaced,175,253
N3-vocab-0302,N3 Junbi Từ vựng,104,(を)弱める,too_short,77,3
N3-vocab-0303,N3 Junbi Từ vựng,104,(が)広まる,replaced,127,127
N3-vocab-0304,N3 Junbi Từ vựng,105,(を)広める,replaced,138,140
N3-vocab-0305,N3 Junbi Từ vựng,105,(が)深まる,replaced,171,171
N3-vocab-0306,N3 Junbi Từ vựng,105,(を)深める,replaced,152,152
N3-vocab-0307,N3 Junbi Từ vựng,106,世話,replaced,111,111
N3-vocab-0308,N3 Junbi Từ vựng,106,家庭,replaced,216,230
N3-vocab-0309,N3 Junbi Từ vựng,107,協力,replaced,164,164
N3-vocab-0310,N3 Junbi Từ vựng,107,感謝,replaced,113,113
N3-vocab-0311,N3 Junbi Từ vựng,107,(お)礼,replaced,104,104
N3-vocab-0312,N3 Junbi Từ vựng,108,(お)詫び,replaced,122,122
N3-vocab-0313,N3 Junbi Từ vựng,108,(お) 辞儀,replaced,48,48
N3-vocab-0314,N3 Junbi Từ vựng,108,握手,replaced,43,43
N3-vocab-0315,N3 Junbi Từ vựng,108,意地悪,replaced,38,38
N3-vocab-0316,N3 Junbi Từ vựng,108,いたずら,replaced,59,59
N3-vocab-0317,N3 Junbi Từ vựng,109,節約,replaced,187,187
N3-vocab-0318,N3 Junbi Từ vựng,109,経営,replaced,48,48
N3-vocab-0319,N3 Junbi Từ vựng,109,反省,replaced,58,58
N3-vocab-0320,N3 Junbi Từ vựng,110,実行,replaced,51,51
N3-vocab-0321,N3 Junbi Từ vựng,110,進歩,replaced,41,41
N3-vocab-0322,N3 Junbi Từ vựng,110,変化,replaced,100,116
N3-vocab-0323,N3 Junbi Từ vựng,110,発達,replaced,144,128
N3-vocab-0324,N3 Junbi Từ vựng,111,体力,replaced,103,103
N3-vocab-0325,N3 Junbi Từ vựng,111,出場,replaced,62,62
N3-vocab-0326,N3 Junbi Từ vựng,111,活躍,replaced,53,53
N3-vocab-0327,N3 Junbi Từ vựng,112,競争,replaced,103,103
N3-vocab-0328,N3 Junbi Từ vựng,112,(を)応援,replaced,34,34
N3-vocab-0329,N3 Junbi Từ vựng,112,拍手,replaced,45,59
N3-vocab-0330,N3 Junbi Từ vựng,113,人気,replaced,122,122
N3-vocab-0331,N3 Junbi Từ vựng,113,うわさ,replaced,80,80
N3-vocab-0332,N3 Junbi Từ vựng,113,情報,replaced,37,37
N3-vocab-0333,N3 Junbi Từ vựng,113,(を)交換,replaced,179,179
N3-vocab-0334,N3 Junbi Từ vựng,114,流行,replaced,169,169
N3-vocab-0335,N3 Junbi Từ vựng,114,(を)宣伝,replaced,101,71
N3-vocab-0336,N3 Junbi Từ vựng,114,広告,replaced,194,225
N3-vocab-0337,N3 Junbi Từ vựng,115,(に)注目,replaced,88,88
N3-vocab-0338,N3 Junbi Từ vựng,115,(を)通訳,replaced,47,47
N3-vocab-0339,N3 Junbi Từ vựng,115,(を)翻訳,replaced,71,71
N3-vocab-0340,N3 Junbi Từ vựng,115,(に)伝言,replaced,134,138
N3-vocab-0341,N3 Junbi Từ vựng,115,(を)報告,replaced,102,102
N3-vocab-0342,N3 Junbi Từ vựng,116,(を)録画,replaced,76,76
N3-vocab-0343,N3 Junbi Từ vựng,116,混雑,replaced,57,57
N3-vocab-0344,N3 Junbi Từ vựng,116,渋滞,replaced,90,90
N3-vocab-0345,N3 Junbi Từ vựng,116,衝突,replaced,91,91
N3-vocab-0346,N3 Junbi Từ vựng,116,被害,replaced,48,48
N3-vocab-0347,N3 Junbi Từ vựng,117,事故,replaced,118,118
N3-vocab-0348,N3 Junbi Từ vựng,117,事件,replaced,210,224
N3-vocab-0349,N3 Junbi Từ vựng,118,故障,replaced,51,51
N3-vocab-0350,N3 Junbi Từ vựng,118,修理,replaced,114,114
N3-vocab-0351,N3 Junbi Từ vựng,118,停電,replaced,38,38
N3-vocab-0352,N3 Junbi Từ vựng,119,調子,replaced,245,245
N3-vocab-0353,N3 Junbi Từ vựng,119,緊張,replaced,113,116
N3-vocab-0354,N3 Junbi Từ vựng,119,自信,replaced,69,69
N3-vocab-0355,N3 Junbi Từ vựng,120,自慢,replaced,99,99
N3-vocab-0356,N3 Junbi Từ vựng,120,感心,replaced,103,103
N3-vocab-0357,N3 Junbi Từ vựng,120,感動,replaced,91,91
N3-vocab-0358,N3 Junbi Từ vựng,120,興奮,replaced,68,68
N3-vocab-0359,N3 Junbi Từ vựng,121,感想,replaced,84,84
N3-vocab-0360,N3 Junbi Từ vựng,121,予想,replaced,235,238
N3-vocab-0361,N3 Junbi Từ vựng,121,専門,replaced,108,108
N3-vocab-0362,N3 Junbi Từ vựng,122,研究,replaced,71,84
N3-vocab-0363,N3 Junbi Từ vựng,122,調査,replaced,130,72
N3-vocab-0364,N3 Junbi Từ vựng,122,原因,replaced,68,113
N3-vocab-0365,N3 Junbi Từ vựng,123,結果,replaced,117,117
N3-vocab-0366,N3 Junbi Từ vựng,123,解決,replaced,67,67
N3-vocab-0367,N3 Junbi Từ vựng,124,(を)確認,replaced,52,52
N3-vocab-0368,N3 Junbi Từ vựng,124,(を)利用,replaced,269,283
N3-vocab-0369,N3 Junbi Từ vựng,125,(を)理解,replaced,201,203
N3-vocab-0370,N3 Junbi Từ vựng,125,(を)発見,replaced,46,46
N3-vocab-0371,N3 Junbi Từ vựng,125,(を)発明,replaced,73,73
N3-vocab-0372,N3 Junbi Từ vựng,126,関係,replaced,170,170
N3-vocab-0373,N3 Junbi Từ vựng,126,団体,replaced,179,179
N3-vocab-0374,N3 Junbi Từ vựng,127,選挙,replaced,91,91
N3-vocab-0375,N3 Junbi Từ vựng,127,税金,replaced,166,175
N3-vocab-0376,N3 Junbi Từ vựng,127,責任,replaced,199,199
N3-vocab-0377,N3 Junbi Từ vựng,128,書類,replaced,124,124
N3-vocab-0378,N3 Junbi Từ vựng,128,題名,replaced,53,53
N3-vocab-0379,N3 Junbi Từ vựng,128,条件,replaced,139,139
N3-vocab-0380,N3 Junbi Từ vựng,128,締め切り,replaced,120,120
N3-vocab-0381,N3 Junbi Từ vựng,129,期間,replaced,84,84
N3-vocab-0382,N3 Junbi Từ vựng,129,倍,replaced,75,75
N3-vocab-0383,N3 Junbi Từ vựng,129,くじ,replaced,71,71
N3-vocab-0384,N3 Junbi Từ vựng,129,近道,replaced,56,56
N3-vocab-0385,N3 Junbi Từ vựng,130,中心,replaced,88,88
N3-vocab-0386,N3 Junbi Từ vựng,130,この辺り,replaced,155,155
N3-vocab-0387,N3 Junbi Từ vựng,131,周り・回り,replaced,123,123
N3-vocab-0388,N3 Junbi Từ vựng,131,穴,replaced,102,116
N3-vocab-0389,N3 Junbi Từ vựng,132,列,replaced,53,53
N3-vocab-0390,N3 Junbi Từ vựng,132,幅,replaced,170,170
N3-vocab-0391,N3 Junbi Từ vựng,132,範囲,replaced,132,132
N3-vocab-0392,N3 Junbi Từ vựng,133,内容,replaced,117,61
N3-vocab-0393,N3 Junbi Từ vựng,133,中身,replaced,78,134
N3-vocab-0394,N3 Junbi Từ vựng,133,特徴,replaced,148,148
N3-vocab-0395,N3 Junbi Từ vựng,134,普通,replaced,137,137
N3-vocab-0396,N3 Junbi Từ vựng,134,当たり前,replaced,133,133
N3-vocab-0397,N3 Junbi Từ vựng,134,偽札,replaced,39,39
N3-vocab-0398,N3 Junbi Từ vựng,135,別,replaced,173,173
N3-vocab-0399,N3 Junbi Từ vựng,135,国籍,replaced,46,46
N3-vocab-0400,N3 Junbi Từ vựng,135,東洋,replaced,72,72
N3-vocab-0401,N3 Junbi Từ vựng,135,西洋,replaced,80,80
N3-vocab-0402,N3 Junbi Từ vựng,136,国際,replaced,209,209
N3-vocab-0403,N3 Junbi Từ vựng,136,自然,replaced,229,229
N3-vocab-0404,N3 Junbi Từ vựng,137,景色,replaced,185,185
N3-vocab-0405,N3 Junbi Từ vựng,137,宗教,replaced,80,80
N3-vocab-0406,N3 Junbi Từ vựng,137,(を)愛する,replaced,145,145
N3-vocab-0407,N3 Junbi Từ vựng,138,(が)届く,replaced,82,82
N3-vocab-0408,N3 Junbi Từ vựng,138,(に)届ける,replaced,186,200
N3-vocab-0409,N3 Junbi Từ vựng,139,かく,replaced,141,141
N3-vocab-0410,N3 Junbi Từ vựng,139,(を)つかむ,replaced,152,152
N3-vocab-0411,N3 Junbi Từ vựng,139,握る,replaced,69,69
N3-vocab-0412,N3 Junbi Từ vựng,140,押さえる,replaced,44,44
N3-vocab-0413,N3 Junbi Từ vựng,140,(が)近づく,replaced,124,124
N3-vocab-0414,N3 Junbi Từ vựng,140,(を)近づける,replaced,51,51
N3-vocab-0415,N3 Junbi Từ vựng,141,(が)合う,replaced,211,211
N3-vocab-0416,N3 Junbi Từ vựng,141,(を)合わせる,replaced,256,256
N3-vocab-0417,N3 Junbi Từ vựng,142,(が)当たる,replaced,296,296
N3-vocab-0418,N3 Junbi Từ vựng,142,(を)当てる,replaced,187,187
N3-vocab-0419,N3 Junbi Từ vựng,143,(を)比べて,replaced,85,131
N3-vocab-0420,N3 Junbi Từ vựng,143,(が)似合う,replaced,73,28
N3-vocab-0421,N3 Junbi Từ vựng,143,(が)似る,replaced,39,39
N3-vocab-0422,N3 Junbi Từ vựng,143,(を)似せる,replaced,56,56
N3-vocab-0423,N3 Junbi Từ vựng,144,(が)分かれる,replaced,76,76
N3-vocab-0424,N3 Junbi Từ vựng,144,(を)分ける,replaced,31,31
N3-vocab-0425,N3 Junbi Từ vựng,144,(を)足す,replaced,81,81
N3-vocab-0426,N3 Junbi Từ vựng,145,(を)引く,replaced,320,320
N3-vocab-0427,N3 Junbi Từ vựng,146,(が)増える,replaced,80,80
N3-vocab-0428,N3 Junbi Từ vựng,146,(を)増やす,replaced,74,74
N3-vocab-0429,N3 Junbi Từ vựng,146,(が)減る,replaced,77,91
N3-vocab-0430,N3 Junbi Từ vựng,147,(を)減らす,replaced,69,69
N3-vocab-0431,N3 Junbi Từ vựng,147,(が・を)変わる,replaced,223,6
N3-vocab-0432,N3 Junbi Từ vựng,147,(が・を)かわる,replaced,305,531
N3-vocab-0433,N3 Junbi Từ vựng,148,(が)返る,replaced,44,44
N3-vocab-0434,N3 Junbi Từ vựng,148,(を)返す,replaced,57,57
N3-vocab-0435,N3 Junbi Từ vựng,148,(に・を)譲る,replaced,165,165
N3-vocab-0436,N3 Junbi Từ vựng,149,(が)助かる,replaced,150,150
N3-vocab-0437,N3 Junbi Từ vựng,149,(を)助ける,replaced,125,125
N3-vocab-0438,N3 Junbi Từ vựng,149,(を)いじめる,replaced,65,65
N3-vocab-0439,N3 Junbi Từ vựng,150,(を)だます,replaced,49,49
N3-vocab-0440,N3 Junbi Từ vựng,150,(を)盗む,replaced,76,76
N3-vocab-0441,N3 Junbi Từ vựng,150,(が)刺さる,replaced,73,73
N3-vocab-0442,N3 Junbi Từ vựng,150,(を)刺す,replaced,42,42
N3-vocab-0443,N3 Junbi Từ vựng,150,(を)殺す,replaced,101,101
N3-vocab-0444,N3 Junbi Từ vựng,151,(が)隠れる,replaced,56,56
N3-vocab-0445,N3 Junbi Từ vựng,151,(を)隠す,replaced,89,89
N3-vocab-0446,N3 Junbi Từ vựng,152,(が)埋まる,replaced,44,44
N3-vocab-0447,N3 Junbi Từ vựng,152,(を)埋める,replaced,143,157
N3-vocab-0448,N3 Junbi Từ vựng,153,(を)囲む,replaced,62,62
N3-vocab-0449,N3 Junbi Từ vựng,153,(が)詰まる,replaced,162,162
N3-vocab-0450,N3 Junbi Từ vựng,153,(を)詰める,replaced,164,164
N3-vocab-0451,N3 Junbi Từ vựng,154,(が・を)開く,replaced,181,181
N3-vocab-0452,N3 Junbi Từ vựng,154,(が・を)閉じる,replaced,164,164
N3-vocab-0453,N3 Junbi Từ vựng,155,(が)飛ぶ,replaced,238,238
N3-vocab-0454,N3 Junbi Từ vựng,155,(を)飛ばす,replaced,157,157
N3-vocab-0455,N3 Junbi Từ vựng,155,(を)振る,replaced,175,175
N3-vocab-0456,N3 Junbi Từ vựng,156,(を)めくる,replaced,36,36
N3-vocab-0457,N3 Junbi Từ vựng,156,(を)見かける,replaced,186,186
N3-vocab-0458,N3 Junbi Từ vựng,156,(を)確かめる,replaced,150,150
N3-vocab-0459,N3 Junbi Từ vựng,157,(を)試す,replaced,52,52
N3-vocab-0460,N3 Junbi Từ vựng,157,(を)繰り返す,replaced,46,46
N3-vocab-0461,N3 Junbi Từ vựng,157,(を)訳す,replaced,87,87
N3-vocab-0462,N3 Junbi Từ vựng,157,(を) 行う,replaced,87,87
N3-vocab-0463,N3 Junbi Từ vựng,158,(が・を)間違う,replaced,72,72
N3-vocab-0464,N3 Junbi Từ vựng,158,(を)間違える,replaced,75,75
N3-vocab-0465,N3 Junbi Từ vựng,159,(を)許す,replaced,169,170
N3-vocab-0466,N3 Junbi Từ vựng,159,(を)慣れる,replaced,112,126
N3-vocab-0467,N3 Junbi Từ vựng,160,(が)慣らす,replaced,88,88
N3-vocab-0468,N3 Junbi Từ vựng,160,(が)立つ,replaced,129,129
N3-vocab-0469,N3 Junbi Từ vựng,160,(を)立てる,replaced,82,82
N3-vocab-0470,N3 Junbi Từ vựng,160,(が)建つ,replaced,42,42
N3-vocab-0471,N3 Junbi Từ vựng,161,(を)建てる,replaced,96,96
N3-vocab-0472,N3 Junbi Từ vựng,161,(が)育つ,replaced,181,181
N3-vocab-0473,N3 Junbi Từ vựng,161,(を)育てる,replaced,144,144
N3-vocab-0474,N3 Junbi Từ vựng,162,(が)生える,replaced,50,50
N3-vocab-0475,N3 Junbi Từ vựng,162,(を)生やす,replaced,34,34
N3-vocab-0476,N3 Junbi Từ vựng,162,(が)汚れる,replaced,116,116
N3-vocab-0477,N3 Junbi Từ vựng,162,(を)汚す,replaced,35,35
N3-vocab-0478,N3 Junbi Từ vựng,163,(が)壊れる,replaced,64,64
N3-vocab-0479,N3 Junbi Từ vựng,163,(を)壊す,replaced,47,47
N3-vocab-0480,N3 Junbi Từ vựng,163,(が)割れる,replaced,102,96
N3-vocab-0481,N3 Junbi Từ vựng,163,(を)割る,replaced,136,143
N3-vocab-0482,N3 Junbi Từ vựng,164,(が)折れる,replaced,35,35
N3-vocab-0483,N3 Junbi Từ vựng,164,(を)折る,replaced,107,107
N3-vocab-0484,N3 Junbi Từ vựng,164,(が)破れる,replaced,93,18
N3-vocab-0485,N3 Junbi Từ vựng,164,(を)破る,replaced,118,193
N3-vocab-0486,N3 Junbi Từ vựng,165,(が)曲がる,replaced,134,134
N3-vocab-0487,N3 Junbi Từ vựng,165,(を)曲げる,replaced,43,57
N3-vocab-0488,N3 Junbi Từ vựng,166,(が)外れる,replaced,285,285
N3-vocab-0489,N3 Junbi Từ vựng,166,(が)揺れる,replaced,88,88
N3-vocab-0490,N3 Junbi Từ vựng,167,(を)揺らす,replaced,65,65
N3-vocab-0491,N3 Junbi Từ vựng,167,(が)流れる,replaced,197,197
N3-vocab-0492,N3 Junbi Từ vựng,167,(が)濡れる,replaced,97,97
N3-vocab-0493,N3 Junbi Từ vựng,168,迷う,replaced,163,164
N3-vocab-0494,N3 Junbi Từ vựng,168,(に)悩む,replaced,123,123
N3-vocab-0495,N3 Junbi Từ vựng,168,(が)慌てる,replaced,70,70
N3-vocab-0496,N3 Junbi Từ vựng,169,が覚める,replaced,89,89
N3-vocab-0497,N3 Junbi Từ vựng,169,眠る,replaced,159,162
N3-vocab-0498,N3 Junbi Từ vựng,169,(を)祈る,replaced,45,45
N3-vocab-0499,N3 Junbi Từ vựng,170,(を)祝う,replaced,138,138
N3-vocab-0500,N3 Junbi Từ vựng,170,(を)感じる,replaced,249,249
N3-vocab-0501,N3 Junbi Từ vựng,171,クラスメート,replaced,62,62
N3-vocab-0502,N3 Junbi Từ vựng,171,グループ,replaced,86,86
N3-vocab-0503,N3 Junbi Từ vựng,171,チーム,replaced,184,198
N3-vocab-0504,N3 Junbi Từ vựng,172,プロ,replaced,99,99
N3-vocab-0505,N3 Junbi Từ vựng,172,アマ,replaced,88,88
